reviewer_name,date,rating,text,developer_reply
Unknown,"January 17, 2023",5,"Bobby Wisemore_vert Flag inappropriateShow review historyJanuary 17, 2023Superb & EASY Experience! Customer Service +++ As a frequent international traveler, it can become difficult to organize visas. Atlys is a one stop shop to keep my visas in one place, customer service is AWESOME/very fast, and the app is extremely easy to use. It has always been a hassle for me to fill out paperwork (India) and send over pictures. Atlys takes care of everything. They have a few little things to keep working on, but they are nothing that inconvenienced me!! Awesome app20 people found this review helpfulDid you find this helpful?YesNoAtlysJanuary 20, 2023Hi, Thanks for the feedback. We are delighted to hear that you liked our service :)","Bobby Wisemore_vert Flag inappropriateShow review historyJanuary 17, 2023Superb & EASY Experience! Customer Service +++ As a frequent international traveler, it can become difficult to organize visas. Atlys is a one stop shop to keep my visas in one place, customer service is AWESOME/very fast, and the app is extremely easy to use. It has always been a hassle for me to fill out paperwork (India) and send over pictures. Atlys takes care of everything. They have a few little things to keep working on, but they are nothing that inconvenienced me!! Awesome app20 people found this review helpfulDid you find this helpful?YesNoAtlysJanuary 20, 2023Hi, Thanks for the feedback. We are delighted to hear that you liked our service :)"
Unknown,"February 7, 2025",4,"Amber Mangalmore_vert Flag inappropriateShow review historyFebruary 7, 2025Passport delivered timely. However, it will be a 5 star if they improve on updating the timelines appropriately in their app.1 person found this review helpfulDid you find this helpful?YesNo","Amber Mangalmore_vert Flag inappropriateShow review historyFebruary 7, 2025Passport delivered timely. However, it will be a 5 star if they improve on updating the timelines appropriately in their app.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"November 12, 2023",1,"Prasad Ankitmore_vert Flag inappropriateNovember 12, 2023Very bad service or i'd say no service mindset at all. They dont pick up calls, never responds over email (assuming you have figured out the supposedly support email id somehow). Their pickup guys dont know what to pick and where they are coming from. They dont know what all documents are needed beforehand and keep coming back with surprises. Their timeline commitment is fake, dont fall for it. I have tried other online services which were super smooth.46 people found this review helpfulDid you find this helpful?YesNo","Prasad Ankitmore_vert Flag inappropriateNovember 12, 2023Very bad service or i'd say no service mindset at all. They dont pick up calls, never responds over email (assuming you have figured out the supposedly support email id somehow). Their pickup guys dont know what to pick and where they are coming from. They dont know what all documents are needed beforehand and keep coming back with surprises. Their timeline commitment is fake, dont fall for it. I have tried other online services which were super smooth.46 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"May 18, 2025",5,"Krishna Nagarajamore_vert Flag inappropriateMay 18, 2025excellent support. professional approach by teamDid you find this helpful?YesNoAtlysMay 19, 2025Hi there, thank you for sharing your feedback. Happy travelling!","Krishna Nagarajamore_vert Flag inappropriateMay 18, 2025excellent support. professional approach by teamDid you find this helpful?YesNoAtlysMay 19, 2025Hi there, thank you for sharing your feedback. Happy travelling!"
Unknown,"December 18, 2024",1,"Aditya Mehtamore_vert Flag inappropriateShow review historyDecember 18, 2024Worst app ever. My relative's visa had wrong credentials but they did not care to rectify their mistakes, even after providing them with right information. Their calling assistance is also terrible. A bot talks over the call and no human representative. It is so difficult to get in touch with somebody. Chat session is also useless as they are always unable to help. Please don't use this app. You will lose out your money that you paid for your bookings.1 person found this review helpfulDid you find this helpful?YesNo","Aditya Mehtamore_vert Flag inappropriateShow review historyDecember 18, 2024Worst app ever. My relative's visa had wrong credentials but they did not care to rectify their mistakes, even after providing them with right information. Their calling assistance is also terrible. A bot talks over the call and no human representative. It is so difficult to get in touch with somebody. Chat session is also useless as they are always unable to help. Please don't use this app. You will lose out your money that you paid for your bookings.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 23, 2025",5,"Vinay Nairmore_vert Flag inappropriateFebruary 23, 2025Atlys have helped me get Schengen, Japan, Singapore visa in the past and recently they helped with my US visa appointment. I dont mind paying the small fees that they charge because they help us so much with the process. Getting a Visa is always a hassle for Indians and they make sure the process of acquiring one is seamless. Would highly recommend!Did you find this helpful?YesNo","Vinay Nairmore_vert Flag inappropriateFebruary 23, 2025Atlys have helped me get Schengen, Japan, Singapore visa in the past and recently they helped with my US visa appointment. I dont mind paying the small fees that they charge because they help us so much with the process. Getting a Visa is always a hassle for Indians and they make sure the process of acquiring one is seamless. Would highly recommend!Did you find this helpful?YesNo"
Unknown,"February 21, 2025",5,"Saurabh Mittalmore_vert Flag inappropriateFebruary 21, 2025I applied for a Dubai visa through Atlys, which was initially promised to be delivered in 3 days. However, I received it in 5 days, which was still acceptable. As per their commitment, since the visa was not delivered within the promised timeframe, Atlys waived their service fee of Rs. 1000. Overall, the application process on Atlys was very user-friendly, and once my documents were ready, it took only 5 days to complete. Highly recommended!1 person found this review helpfulDid you find this helpful?YesNo","Saurabh Mittalmore_vert Flag inappropriateFebruary 21, 2025I applied for a Dubai visa through Atlys, which was initially promised to be delivered in 3 days. However, I received it in 5 days, which was still acceptable. As per their commitment, since the visa was not delivered within the promised timeframe, Atlys waived their service fee of Rs. 1000. Overall, the application process on Atlys was very user-friendly, and once my documents were ready, it took only 5 days to complete. Highly recommended!1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 11, 2025",1,"Shanjeev Muralimore_vert Flag inappropriateShow review historyFebruary 11, 2025Idk about how fast they get you the visa appointment or the visa. But I've applied for a Schengen Visa and I've to say their customer service is the worst. No timely response or answer to customer queries. You don't have a direct person to contact and the chat box in app sometimes go unanswered for 2 days. Never ever I'm applying through this app.Did you find this helpful?YesNo","Shanjeev Muralimore_vert Flag inappropriateShow review historyFebruary 11, 2025Idk about how fast they get you the visa appointment or the visa. But I've applied for a Schengen Visa and I've to say their customer service is the worst. No timely response or answer to customer queries. You don't have a direct person to contact and the chat box in app sometimes go unanswered for 2 days. Never ever I'm applying through this app.Did you find this helpful?YesNo"
Unknown,"May 23, 2025",5,"Catherine Cawseymore_vert Flag inappropriateMay 23, 2025We've had a great experience with Atlys and would highly recommended this site & their staff.Did you find this helpful?YesNoAtlysMay 23, 2025Hi Catherine, we are glad to hear that we could serve you well. Thanks for sharing your feedback, it means a lot to us!
","Catherine Cawseymore_vert Flag inappropriateMay 23, 2025We've had a great experience with Atlys and would highly recommended this site & their staff.Did you find this helpful?YesNoAtlysMay 23, 2025Hi Catherine, we are glad to hear that we could serve you well. Thanks for sharing your feedback, it means a lot to us!
"
Unknown,"September 1, 2022",5,"Raghuram Kalletlamore_vert Flag inappropriateSeptember 1, 2022My experience was for a UAE visa. It was a pretty painless process. The app scans two pages of your passport and you fill out any information that the app missed or got wrong (do double check because the optical recognition can get a couple of things wrong). Fill out any other information which may not appear in the passport. The app also takes a picture, you make the payment and you're done. The whole process probably took me less than 5 minutes. I got my visa in 12 hours.29 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 9, 2022Hi Raghuram, Thank you for sharing your experience in detail with the Atlys app. :)","Raghuram Kalletlamore_vert Flag inappropriateSeptember 1, 2022My experience was for a UAE visa. It was a pretty painless process. The app scans two pages of your passport and you fill out any information that the app missed or got wrong (do double check because the optical recognition can get a couple of things wrong). Fill out any other information which may not appear in the passport. The app also takes a picture, you make the payment and you're done. The whole process probably took me less than 5 minutes. I got my visa in 12 hours.29 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 9, 2022Hi Raghuram, Thank you for sharing your experience in detail with the Atlys app. :)"
